2.986393721831171466e-01 5.043770549102948308e-01 4.692674982762792268e-01 1.491557690606481745e-01 1.434096124552923235e-01 6.183143741637137092e-02 8.630394282744302537e-02 6.466783098505586302e-01 1.402347263703204450e-01 9.707436896878848809e-02 7.203657241102622288e-01 8.321150384739047778e-01 8.819566797868264585e-01 1.797442173683464761e-01 1.507172095795833444e-02 1.106388051114108040e-01 5.641634942415114234e-02 9.443545792849358800e-02 7.657675066218115612e-02 1.148753409398700215e-01 1.015751183931499435e+00 8.837876804949993392e-01 9.328396506584831771e-01 1.609727436237547438e-01 4.092110482556309825e-01 1.277995052246320151e-01 5.763160403423683853e-02 1.630232559296239669e-01 7.005882722767166060e-01 8.602896299613294051e-01 2.532257186665862192e-01 4.668186330494288327e-01 1.004500688740235903e+00 8.121504089868440968e-01 8.590713119171944356e-01 9.406595595549506195e-01 2.184637751584669330e-01 8.703297326116379851e-02 4.532562738853274098e-01 4.203683785899736680e-01 1.141296049479422481e-01 7.799235791318585853e-02 3.289012810075184201e-02 7.680966393132532266e-02 2.265489152725385091e-01 8.964359875753457052e-01 8.839162401868443375e-01 2.526415208451122663e-01 6.294185467788171451e-01 2.372428223487113019e-01 1.161897506171752081e-01 3.408551090718234255e-03 5.529693663243975266e-01 1.740080824284145622e-01 9.647847292809789976e-02 4.065935871891585701e-02 1.395799810667656404e-01 6.216106866748292298e-02 1.926242151984042250e-01 5.555706859270044262e-01 9.387469634889041015e-02 1.623613028024751548e-01 2.149833415015661719e-02 5.252363255230929617e-02 2.683340035624287023e-01 1.170718801444486229e-01 8.944183553502105255e-02 4.144554974267770919e-02 1.830541026416089290e-01 3.916454270845088487e-02 3.054060653081019927e-01 3.639929555640613601e-01 6.803597992173825437e-01 6.450495303905884326e-02 1.282158564588535554e-01 5.886871164982876437e-01 1.435880301246995894e-01 5.769065805082688181e-01 9.562889344209096754e-01 7.657401650373526492e-01 2.002194027708143476e-01 2.130291812868526646e-01 8.087500819094858850e-02 1.056486225200282264e-01 7.459783499873419432e-02 1.315722134765768825e-01 1.539795978858007341e-01 3.747002713884160785e-02 3.789081702768507531e-01 7.752645947925129732e-01 4.839698647347255300e-01 8.357724882900077201e-01 9.478899747214245552e-01 4.422739828073711799e-01 9.742578806891544208e-02 1.397834934279446051e-01 1.720430387316347343e-01 1.224744262826362035e-01 8.525089876277244794e-03 4.479990442242734461e-02 1.356041177034399969e-01 1.338732952601809356e-01 3.999507980959335351e-02 7.237131417813448264e-01 2.813595375849197722e-01 8.656506294486341346e-01 3.822667516352021844e-01 1.383108144250742577e-01 1.657498054652222219e-01 2.556541639238293917e-01 4.004079774486465348e-01 1.208307270403938261e-01 1.016919700029304124e-01 2.114540430397789106e-01 4.814414766723907335e-01 9.036530813728416156e-01 2.118082107849660334e-01 9.695035862931832282e-01 1.511552088777224079e-01 1.556442679141934737e-01 4.996310974807639110e-02 1.005070820430208206e-01 3.773012289834205557e-01 1.421591839806169433e-01 2.772853188613888520e-02 1.996319792834045925e-01 1.279496776033390015e-01 1.714726647728137543e-01 2.714208004525429652e-01 9.313848465065404092e-01 6.099191321930017562e-01 8.711766774804473590e-01 1.011655786741541552e-01 5.446427115205475927e-02 1.577929210391861847e-01 8.213292850057245242e-02 5.563131778297460972e-01 6.908394562150892426e-01 1.389159624543369054e-01 2.031199541953679910e-01 2.664517095204566033e-01 2.666024485079344919e-02 1.849645335506411303e-03 2.534257111757322323e-02 2.913761653202653346e-01 9.259193194870530830e-01 6.073282976700453695e-01 1.937455931561739564e-01 7.358561784539402462e-02 1.090491516428080676e-01 4.672157077531795544e-01 5.290419555089196368e-01 4.996721014531996935e-02 8.551922088786757803e-02 2.246552846250804425e-01 5.696555220577794593e-02 8.104074139334735416e-02 7.588869819303499520e-02 3.162234354355926425e-02 2.411448341452556987e-01 4.317438574827927589e-01 1.107153387105780373e-01 1.309150695322301994e-01 1.005095322304115774e-01 5.599028199707609815e-02 4.561637348838865763e-02 4.315530047290921378e-01 1.302565516955002944e-01 3.008396249751034424e-02 1.781940566324820840e-01 1.162667039149937742e-01 8.314745482991613146e-02 1.017667470469302421e-01 7.967455502547067525e-02 3.775449580429302010e-02 1.577751730042306899e-01 1.163188962293630474e-01 1.984157495248713987e-01 2.749786129508606514e-02 1.211932102032806935e-01 8.018025561166934878e-01 6.226364350740163367e-01 1.261672134748553775e-01 7.109474821434500491e-01 1.709781283177859712e-01 6.385532125157564742e-01 8.752477174728864329e-01 1.623283913352697727e-01 3.631777637092685473e-02 1.654512915148370067e-01 7.657879678193263429e-02 9.210682322932252086e-01 5.740257888599024083e-01 1.097122352290776093e-01 6.035454926793488994e-02 1.334635494906890318e-01 1.668475244076968456e-01 7.690489427992115434e-01 3.668532823782600372e-01 5.913216962673988331e-01 8.639869115081599826e-01 9.259703194596765607e-01 8.287565972743035081e-01 1.041415214298237329e-01 1.083571586335469877e-01 3.996685139909573331e-02 1.439659476355804602e-01 8.941521348904941935e-02 1.109366360823801079e-01 7.272898059666507709e-02 2.789009460104500127e-01 8.615429507026775013e-01 9.491820990199766328e-01 1.619509136264803972e-01 1.102832401143763047e-01 3.381410054101207652e-01 1.688380039852123149e-01 1.078699983161117842e-01 2.362922204171825913e-02 1.687973919197213735e-03 8.828461865562339805e-02 1.988865126514256509e-01 1.156281020163073686e-01 3.625165637698055110e-02 4.638749492170558125e-02 1.478185926451658361e-01 1.186174201768250558e-01 7.456558910004738028e-01 6.904218796083669840e-01 7.268137442700846329e-02 4.474703684729085529e-01 1.346841057336404801e-01 2.147196424926664793e-01 6.882483543906747769e-01 1.043734375481227133e-01 7.952281404364641704e-02 1.802443026003431314e-01 8.098017171527571723e-01 3.145791345767642300e-01 7.975295965132409015e-02 1.484034153595218397e-01 -8.668999974892413474e-03 7.928483920455577094e-02 4.029596960744743356e-02 4.427722120585503296e-02 7.508092216503250982e-02 6.495360180902912672e-01 4.692707436325637138e-01 6.053754651346237026e-01 4.903756415239711175e-01 4.145671246533075283e-02 3.648140055557595740e-02 1.668093593069198688e-01 2.099819931242289661e-01 1.158411034621623648e-01 9.859462144091571401e-03 1.097206137254737868e-01 1.990384310538616253e-02 5.965486097303200619e-02 3.682532815682815208e-01 9.334891153663722740e-02 1.786917261166768300e-01 1.290884534788926397e-01 8.612857252715315770e-01 8.648732193776476063e-01 1.477928010844385409e-01 1.471215278758934153e-01 8.410879793575090635e-02 1.615421350724343119e-01 1.026658017879477774e-01 1.122470320117040510e-01 1.164341275903671424e-01 9.510521790495501948e-02 6.843508035026851788e-01 7.729467284714864883e-01 8.965887531983271486e-02 8.520697722437036159e-01 9.719823918423100562e-01 2.307889227950284117e-01 1.116627691798845051e-01 4.971290769499564499e-01 8.626057233330707286e-01 1.587758559024032845e-01 4.799587190619274413e-01 5.684705500304846337e-01 8.135313732080677873e-01 1.981422511242604545e-01 1.273848013688360092e-01 3.911845326322242467e-01 1.307186556800268851e-01 9.279101917542241507e-02 1.030327824022486266e-01 1.447625562144317368e-01 7.026649952947280342e-01 9.304611828717357369e-02 8.400701775472628752e-01 3.507548684471253342e-01 3.929953323683080257e-02 5.536936940011795150e-01 1.013567367071918746e+00 1.163686604547799763e-01 2.005115264753385418e-01 -3.531365198017888396e-04 1.716991552257619014e-01 9.208859543484435028e-02 2.836867099938508163e-01 1.380386018332507847e-02 3.391760661284017042e-02 1.037654433581913505e-01 -3.956382194664542773e-03 4.624284140747564331e-02 7.236741789609468789e-02 5.310096154800622026e-01 3.344439743332131565e-01 2.059384836791948725e-01 1.886849730962017468e-02 2.601181773037531952e-01 9.373968680423870881e-01 5.785312986635295918e-01 5.117108920439719655e-02 7.841021088305498432e-02 2.039366193651093728e-01 5.424253726196206493e-01 6.482344690172470170e-01 4.878970030605811470e-01 8.272504234862884109e-01 8.496854129872842831e-01 9.538785456562786091e-01 3.889067606208789218e-01 1.812161734774573318e-01 9.092490602245666409e-01 9.565414672873441271e-01 9.564406718619211656e-01 7.894468273565019567e-01 1.391724049059892554e-01 1.432602958433441820e-02 9.117961931200283532e-01 6.285964388170207640e-01 4.053928513370771980e-01 1.429418066808765542e-01 4.632691719183171242e-02 -6.502961609624366424e-03 3.662644421432647013e-01 8.447534428413635554e-01 3.000985217262588378e-01 9.863738603016172224e-01 7.278126284652614020e-01 2.306273192181859666e-02 7.538727590602206652e-01 9.887908820737935367e-02 1.028469517873193267e-01 4.473405766753560386e-02 6.910128794960368470e-01 6.584087560563757213e-01 4.143568675534764489e-02 8.107122510189296305e-02 3.651905109260712434e-01 1.081566839673005903e-01 6.468825739437217281e-03 7.185576177834773759e-03 1.030243092656073084e-01 1.338098378815923417e-01 1.490791550739658522e-01 4.639860496834755654e-01 5.744159262048886133e-02 6.233785508229237188e-02 2.392840227421068611e-01 1.738703861362970726e-01 7.240190789679758210e-02 8.860303291235488432e-02 9.444343171024426054e-02 2.254418528032128277e-01 8.718411638984676637e-01 7.811573077971386558e-01 1.091507316549805984e-01 7.622174076628532302e-03 1.493416239775787746e-01 2.167067041250646808e-01 2.892938085749505173e-01 9.233165261055216178e-01 3.756736187717459874e-01 5.409145277137855645e-02 6.439344596072074656e-02 1.053355440097528406e-01 5.561433093182879261e-01 1.014776745503288141e-01 1.331741925342934674e-01 3.636005064167295853e-01 9.012047210814650988e-01 7.591397083727816630e-01 3.890585495419007778e-01 6.863162400873655811e-01 1.406639295447560389e-01 7.034205567628640243e-02 1.073608157920963313e-01 1.271979660780863386e-01 5.647070976146158217e-02 9.003911457290822429e-02 4.429844151675694369e-02 1.174322364470897495e-01 1.776437333367767435e-01 2.090889047459521810e-01 1.333301561156697290e-01 2.427662530658006579e-01 5.195116973618760237e-02 1.088841071371709490e-01 -1.060556988037016091e-02 3.402636588593830336e-01 7.016859779360686833e-01 8.425247917176198476e-02 7.316546849276819864e-02 1.213617737827738380e-01 2.067397290071895100e-01 2.186400655624573253e-01 9.191313527585699417e-01 7.942848001178991479e-01 5.876669906418737765e-01 2.163919021633519679e-01 7.599248355852671055e-02 1.860293099777171055e-01 6.462843224891924587e-02 2.174763335686996368e-01 1.182311410661405493e-01 1.358879019291870938e-01 4.084573118410215198e-01 1.735631915927214330e-01 1.336983710832924110e-01 8.978839265190788343e-02 6.498654570448443579e-02 1.367257808530892849e-01 5.272756005951566571e-01 1.944273309002959582e-01 1.563208086736405933e-01 2.016516133424327561e-01 9.231741484627646877e-01 8.744651924035622415e-01 2.116820884850752760e-01 1.844414328398202851e-01 7.379282707577969336e-02 7.662845813697889696e-02 1.020492608209189744e-01 1.348775229558955846e-02 5.960360658717266391e-01 3.478604087381450549e-01 6.376999298270605854e-01 3.164927086584647387e-01 4.919693816251653057e-02 1.206365564786581607e-01 1.826205261851673312e-01 1.171600617559666879e-01 2.031054248270530160e-01 8.513811569644339494e-01 9.077091275414219673e-01 2.300688710399375891e-01 1.411678312641088673e-01 9.428307544084030267e-02 3.183357448673816981e-01 7.088454833855498682e-01 7.930622245683985327e-03 1.209523326522437686e-01 4.048472721044091838e-01 7.443798769296089413e-01 3.047745220764500607e-01 9.980538386301295029e-02 1.114045020453286183e-01 9.520419209356174861e-02 1.644682961849327496e-01 7.688837837782347417e-02 1.104293408994492243e-01 9.082651258652624238e-02 6.016748206479362315e-02 3.273947372305409664e-01 8.872362589971960478e-01 4.086791396790899200e-01 3.689467063461469576e-01 3.116070737373771160e-01 1.985126392028270237e-01 4.638072506287859165e-01 8.529603137749047770e-01 8.948511140339264758e-01 9.145372765098715995e-01 3.470376389858427779e-01 6.963834914720352931e-02 2.171634884092828455e-01 2.016477416389114707e-01 3.579149816647523297e-01 2.374727537884036010e-02 5.713238191830081192e-01 3.972584455072498133e-01 1.040373313201117811e-01 9.611537450857531029e-02 4.298638667867630270e-01 9.137008478590117333e-01 7.691552417924897300e-01 1.461373762709610169e-01 1.022054537446676764e-01 3.906434571424272084e-01 9.279017545260853650e-01 8.776831115518697324e-01 8.425030667578109478e-01 7.541908982712991483e-01 7.311033141959724646e-02 6.627882394231235375e-02 4.681668252911461159e-01 3.683939458388570953e-01 2.719949614182803899e-01 9.681704080333306539e-01 8.002586198495313941e-01 6.299430848114788706e-01 6.018294833750627015e-01 1.443288899478807896e-01 4.349845677724427373e-02 1.173339203622433685e-01 9.874618041870759921e-02 7.306123893068608988e-01 9.378585573199808012e-01 4.261279610705351883e-01 1.183660731153631795e-01 9.702139394452020948e-02 2.761905506521852849e-02 9.376296289670696393e-02 -2.317165901826412355e-02 5.561148088011910184e-01 8.280693590493687362e-01 1.132150159318624921e-01 9.589000612524556377e-02 5.666423581420110267e-01 8.817275539092415126e-01 9.080044562017736132e-01 8.640770995412272448e-01 4.782973863294802674e-01 1.915598039761151061e-01 9.575059659823759173e-02 9.130096508476587269e-02 6.425424248651063763e-01 6.905283846821808069e-01 1.331565444338171644e-02 8.681923874650289141e-01 3.965999551622949593e-01 8.697743958070504044e-01 4.450117679655626879e-01 8.839562209622974231e-01 8.917210977650775749e-01 7.132323766700916501e-01 1.603180993267675769e-01 9.724264466864314393e-02 8.995455530742302308e-02 1.503798381417338070e-01 -1.169539706507119470e-02 7.322504357701409283e-02 1.330582886171291779e-01 1.581632019014650725e-01 1.181598717668023296e-01 1.327382123715999951e-01 7.306833292787708878e-01 1.903569826070646842e-01 1.108413406005312740e-01 7.691721727702460765e-01 3.083190611152383798e-02 9.333947286852480041e-02 1.192654969127565773e-01 1.165222703198702248e-01 5.290124029354403845e-02 9.796017840211383720e-02 2.481750873449934947e-01 1.217143122099767494e-02 6.418907470366878865e-02 1.165354424148756785e-01 5.585257879183941343e-02 1.553626111793792453e-01 1.026166802519149490e-01 1.206954013860924435e-01 9.023882875111224888e-02 2.001945687309776567e-02 6.757127124263040407e-02 7.107612187823196537e-02 3.000437949583801278e-01 1.553700043414204535e-01 5.258975309850168894e-02 1.151594487906474340e-01 1.680126923174172782e-01 6.810412870596069812e-01 1.932151076180256832e-01 8.619626972221769989e-01 4.853477968967234712e-01 3.616233367397840293e-01 3.586288929658177915e-01 1.304858858840070579e-01 7.660677761000778130e-02 1.081320486129266345e-01 1.619095158419164848e-01 3.381222445025908740e-01 9.120409528579636049e-01 8.959606381580100809e-01 9.745928144601426757e-01 8.945770766115650474e-01 7.655068945674825542e-01 8.575924981147194925e-01 8.808648543927566354e-01 9.122525939533291384e-01
